id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
51,learning,72,both,prior,0.324,music,chrome,1853,949,1920,1080,FALSE,figuring out if a lever is more common for a light over a button. basically avoiding confusion while making a toy.,almost all speakers require a button to turned on,make an actual diagram of a toy. it looked liked a cave man bop it prototype,23,male,english,754.726,77.529,1,button
51,learning,100,button,prior,0.45,music,chrome,1853,949,1920,1080,FALSE,figuring out if a lever is more common for a light over a button. basically avoiding confusion while making a toy.,almost all speakers require a button to turned on,make an actual diagram of a toy. it looked liked a cave man bop it prototype,23,male,english,754.726,77.529,1,button
52,nogoal,37,both,prior,0.33,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
52,nogoal,37,handle,prior,0.33,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
52,nogoal,38,button,prior,0.339,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
53,presentation,84,button,prior,0.424,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
53,presentation,39,both,prior,0.197,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
53,presentation,75,handle,prior,0.379,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
54,learning,1,both,prior,0.008,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
54,learning,100,button,prior,0.787,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
54,learning,26,handle,prior,0.205,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
55,nogoal,88,handle,prior,0.444,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
55,nogoal,18,both,prior,0.091,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
55,nogoal,92,button,prior,0.465,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
56,nogoal,50,button,prior,0.266,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
56,nogoal,50,handle,prior,0.266,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
56,nogoal,88,both,prior,0.468,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
57,performance,78,handle,prior,0.332,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
57,performance,77,both,prior,0.328,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
57,performance,80,button,prior,0.34,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
58,performance,33,button,prior,0.337,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
58,performance,32,both,prior,0.327,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
58,performance,33,handle,prior,0.337,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
59,presentation,69,button,prior,0.476,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
59,presentation,26,both,prior,0.179,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
59,presentation,50,handle,prior,0.345,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
60,presentation,89,handle,prior,0.468,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
60,presentation,14,both,prior,0.074,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
60,presentation,87,button,prior,0.458,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
61,performance,15,handle,prior,0.133,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
61,performance,94,button,prior,0.832,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
61,performance,4,both,prior,0.035,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
62,learning,23,both,prior,0.158,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
62,learning,69,button,prior,0.473,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
62,learning,54,handle,prior,0.37,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
63,learning,19,handle,prior,0.207,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
63,learning,47,both,prior,0.511,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
63,learning,26,button,prior,0.283,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
64,performance,9,handle,prior,0.045,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
64,performance,96,button,prior,0.482,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
64,performance,94,both,prior,0.472,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
65,performance,66,button,prior,0.377,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
65,performance,100,both,prior,0.571,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
65,performance,9,handle,prior,0.051,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
66,nogoal,100,handle,prior,0.498,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
66,nogoal,1,button,prior,0.005,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
66,nogoal,100,both,prior,0.498,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
67,learning,85,both,prior,0.409,light,chrome,891,964,1920,1080,FALSE,to understand the decisions we make about a new device.,it would let me know if it turn something on or not and if it requires for two action to happen at the same time.,"everything was perfectly clear, i did not encounter any problems.",30,m,english,747.822,45.301,3,button
67,learning,61,handle,prior,0.293,light,chrome,891,964,1920,1080,FALSE,to understand the decisions we make about a new device.,it would let me know if it turn something on or not and if it requires for two action to happen at the same time.,"everything was perfectly clear, i did not encounter any problems.",30,m,english,747.822,45.301,3,button
